Timestamp,Actor,Target,Spell,Aura Apply,White Damage,White Crit,Yellow Damage,Yellow Crit,Consecutive Crit,Buffer Income,Observed Buffer,Expected Buffer,Observed Tick,Expected Tick,Buffer Delta,Tick Delta,Delta Ratio,Remaining Deep Wound Tick,Vomit Before,Vomit After,Vomit Before Bonus,Vomit After Bonus,Munched,Munched Bonus,Total Observed Tick,Total Expected Tick,Total Tick Damage Delta,Total Vomit Before,Total Vomit After,Total Munched Bonus
5/8 16:07:42.378,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,783.0,nil,0,0,3915.0,3911.3272650736167,783.0,782.2654530147233,3.6727349263833275,0.7345469852766655,5.0,5,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:42.760,Player-4904-00822A31,BUFF,Heightened Reflexes,0,,,,,0,0,0,0,,,,,,0,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:43.117,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3682.0,1,1.0,,1,1226.5919999999999,3915.0,5137.919265073617,,,,,,6,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:43.215,Player-4904-00822A31,BUFF,Slam!,0,,,,,1,0,0,0,,,,,,0,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:43.215,Player-4904-00822A31,BUFF,Heightened Reflexes,1,,,,,1,0,0,0,,,,,,0,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:43.215,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,4765.0,1,2,1226.5919999999999,3915.0,6364.511265073616,,,,,,6,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:43.215,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,2,0,0,0,,,,,,0,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:44.069,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2190.0,1,1.0,,3,766.62,3915.0,7131.131265073616,,,,,,6,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:44.730,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,2147.0,nil,3,0,3915.0,7131.131265073616,,,,,,6,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:44.730,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,3130.0,1,4,766.62,3915.0,7897.751265073616,,,,,,6,,,,,,,16997,16991.84473492638,5.1552650736193755,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:45.771,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1316.0,nil,0,0,6580.0,6581.459387561346,1316.0,1316.2918775122694,-1.4593875613463752,-0.291877512269366,5.0,5,,,,,,,18313,18308.13661243865,4.863387561348645,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:45.771,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,2063.0,nil,0,0,6580.0,6581.459387561346,,,,,,5,,,,,,,18313,18308.13661243865,4.863387561348645,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:45.771,Player-4904-00822A31,BUFF,Slam!,1,,,,,0,0,0,0,,,,,,0,,,,,,,18313,18308.13661243865,4.863387561348645,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:46.248,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4967.0,1,1,1226.5919999999999,6580.0,7808.051387561346,,,,,,6,,,,,,,18313,18308.13661243865,4.863387561348645,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:46.248,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,18313,18308.13661243865,4.863387561348645,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:46.704,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1060.0,nil,1.0,,1,0,6580.0,7808.051387561346,,,,,,6,,,,,,,18313,18308.13661243865,4.863387561348645,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:47.227,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1301.0,nil,0,0,6505.0,6506.709489634455,1301.0,1301.341897926891,-1.709489634455167,-0.3418979268910789,5.0,5,,,,,,,19614,19609.47851036554,4.521489634458703,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:47.874,Player-4904-00822A31,BUFF,Slam!,0,,,,,0,0,0,0,,,,,,0,,,,,,,19614,19609.47851036554,4.521489634458703,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:47.874,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,4692.0,1,1,1226.5919999999999,6505.0,7733.301489634455,,,,,,6,,,,,,,19614,19609.47851036554,4.521489634458703,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:47.874,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,19614,19609.47851036554,4.521489634458703,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:48.173,Player-4904-00822A31,BUFF,Heightened Reflexes,0,,,,,1,0,0,0,,,,,,0,,,,,,,19614,19609.47851036554,4.521489634458703,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:48.440,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1924.0,nil,1.0,,1,0,6505.0,7733.301489634455,,,,,,6,,,,,,,19614,19609.47851036554,4.521489634458703,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:48.903,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1290.0,nil,0,0,6450.0,6444.417908028712,1290.0,1288.8835816057424,5.582091971287809,1.1164183942576074,5.0,5,,,,,,,20904,20898.362091971285,5.637908028715174,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:49.259,Player-4904-00822A31,BUFF,Bloodrage,1,,,,,0,0,0,0,,,,,,0,,,,,,,20904,20898.362091971285,5.637908028715174,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:49.452,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2231.0,1,1.0,,1,766.62,6450.0,7211.037908028712,,,,,,6,,,,,,,20904,20898.362091971285,5.637908028715174,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:50.507,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1202.0,nil,0,0,6010.0,6009.198256690594,1202.0,1201.8396513381188,0.8017433094064472,0.16034866188124397,5.0,5,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:50.507,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,2186.0,nil,0,0,6010.0,6009.198256690594,,,,,,5,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:50.507,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:50.507,Player-4904-00822A31,BUFF,Slam!,1,,,,,0,0,0,0,,,,,,0,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:51.272,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,5354.0,1,1,1226.5919999999999,6010.0,7235.790256690593,,,,,,6,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:51.765,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,1,0,0,0,,,,,,0,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:52.037,Player-4904-00822A31,BUFF,Slam!,0,,,,,1,0,0,0,,,,,,0,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:52.037,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,2101.0,nil,1,0,6010.0,7235.790256690593,,,,,,6,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:52.037,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:52.293,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2329.0,1,1.0,,2,766.62,6010.0,8002.410256690593,,,,,,6,,,,,,,22106,22100.201743309404,5.798256690595736,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:53.327,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1334.0,nil,0,0,6670.0,6668.675213908828,1334.0,1333.7350427817655,1.3247860911724274,0.2649572182344855,5.0,5,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:53.701,Player-4904-00822A31,BUFF,Death Wish,0,,,,,0,0,0,0,,,,,,0,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:53.857,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1901.0,nil,0,0,6670.0,6668.675213908828,,,,,,5,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:53.857,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,2719.0,1,1,638.85,6670.0,7307.525213908828,,,,,,6,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:54.075,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4236.0,1,2,1022.16,6670.0,8329.685213908828,,,,,,6,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:54.731,Player-4904-00822A31,DEBUFF,Rend,0,,,,,2,0,0,0,,,,,,0,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:55.018,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1911.0,1,1.0,,3,638.85,6670.0,8968.535213908828,,,,,,6,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:55.506,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,4,1022.16,6670.0,9990.695213908828,,,,,,6,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:55.506,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,4,0,0,0,,,,,,0,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:56.471,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,4,0,0,0,,,,,,0,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:56.471,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,4,0,0,0,,,,,,0,,,,,,,23440,23433.93678609117,6.063213908830221,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:56.471,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1666.0,nil,0,0,8330.0,8325.579344924023,1666.0,1665.1158689848046,4.420655075977265,0.8841310151954076,5.0,5,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:56.852,Player-4904-00822A31,BUFF,Heightened Reflexes,1,,,,,0,0,0,0,,,,,,0,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:56.852,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4351.0,1,1,1022.16,8330.0,9347.739344924023,,,,,,6,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:57.084,Player-4904-00822A31,DEBUFF,Rend,1,,,,,1,0,0,0,,,,,,0,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:57.494,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,1,0,0,0,,,,,,0,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:57.494,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,1,0,0,0,,,,,,0,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:57.804,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,883.0,nil,1.0,,1,0,8330.0,9347.739344924023,,,,,,6,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:57.804,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,25106,25099.052655075975,6.9473449240249465,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:57.804,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1548.0,nil,0,0,7740.0,7789.782787436686,1548.0,1557.956557487337,-49.782787436685794,-9.956557487337022,5.0,5,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:58.575,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,0,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:58.575,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:58.575,Player-4904-00822A31,BUFF,Taste for Blood,0,,,,,0,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:58.575,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Overpower,,118.0,0,3425.0,1,1,638.85,7740.0,8428.632787436685,,,,,,6,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:59.227,Player-4904-00822A31,BUFF,Bloodrage,0,,,,,1,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:59.519,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3031.0,1,1.0,,2,1022.16,7740.0,9450.792787436685,,,,,,6,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:59.519,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,2,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:07:59.519,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,2,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:00.069,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,3,1022.16,7740.0,10472.952787436685,,,,,,6,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:00.069,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,3,0,0,0,,,,,,0,,,,,,,26654,26657.009212563313,-3.009212563312758,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:01.134,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1780.0,nil,0,0,8900.0,8727.460656197238,1780.0,1745.4921312394474,172.53934380276223,34.50786876055258,5.0,5,,,,,,,28434,28402.50134380276,31.498656197240052,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:01.871,Player-4904-00822A31,BUFF,Heightened Reflexes,0,,,,,0,0,0,0,,,,,,0,,,,,,,28434,28402.50134380276,31.498656197240052,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:02.100,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1780.0,nil,0,0,7120.0,6981.968524957791,1780.0,1745.4921312394474,138.03147504220942,34.50786876055258,4.0,4,,,,,,,30214,30147.993475042207,66.00652495779286,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:02.212,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1527.0,nil,1.0,,0,0,7120.0,6981.968524957791,,,,,,4,,,,,,,30214,30147.993475042207,66.00652495779286,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:03.093,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1780.0,nil,0,0,5340.0,5236.476393718343,1780.0,1745.4921312394474,103.52360628165661,34.50786876055258,3.0,3,,,,,,,31994,31893.485606281654,100.51439371834567,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:03.204,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1838.0,1,1.0,,1,638.85,5340.0,5875.326393718344,,,,,,6,,,,,,,31994,31893.485606281654,100.51439371834567,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:03.205,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,31994,31893.485606281654,100.51439371834567,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:04.004,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,2022.0,nil,1,0,5340.0,5875.326393718344,,,,,,6,,,,,,,31994,31893.485606281654,100.51439371834567,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:04.004,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1244.0,nil,1,0,5340.0,5875.326393718344,,,,,,6,,,,,,,31994,31893.485606281654,100.51439371834567,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:04.004,Player-4904-00822A31,BUFF,Slam!,1,,,,,1,0,0,0,,,,,,0,,,,,,,31994,31893.485606281654,100.51439371834567,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:04.275,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,996.0,nil,0,0,4980.0,4896.10532809862,996.0,979.221065619724,83.8946719013802,16.77893438027604,5.0,5,,,,,,,32990,32872.70667190138,117.29332809861808,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:05.011,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,1747.0,nil,0,0,4980.0,4896.10532809862,,,,,,5,,,,,,,32990,32872.70667190138,117.29332809861808,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:05.268,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,996.0,nil,0,0,3984.0,3916.884262478896,996.0,979.221065619724,67.11573752110417,16.77893438027604,4.0,4,,,,,,,33986,33851.92773752111,134.07226247889048,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:05.900,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,864.0,nil,1.0,,0,0,3984.0,3916.884262478896,,,,,,4,,,,,,,33986,33851.92773752111,134.07226247889048,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:06.011,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,0,0,0,0,,,,,,0,,,,,,,33986,33851.92773752111,134.07226247889048,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:06.268,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,997.0,nil,0,0,2991.0,2937.663196859172,997.0,979.221065619724,53.336803140828124,17.77893438027604,3.0,3,,,,,,,34983,34831.14880314084,151.85119685916288,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:07.281,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,997.0,nil,0,0,1994.0,1958.442131239448,997.0,979.221065619724,35.55786876055208,17.77893438027604,2.0,2,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:07.797,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3267.0,1,1.0,,1,1022.16,1994.0,2980.6021312394478,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:08.201,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,2,1022.16,1994.0,4002.7621312394476,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:08.201,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,2,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:08.761,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1996.0,1,1.0,,3,638.85,1994.0,4641.612131239448,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:09.652,Player-4904-00822A31,BUFF,Slam!,0,,,,,3,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:09.652,Player-4904-00822A31,BUFF,Heightened Reflexes,1,,,,,3,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:09.652,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,4507.0,1,4,1022.16,1994.0,5663.772131239448,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:09.652,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,4,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:10.575,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,2975.0,1,1.0,,5,1022.16,1994.0,6685.932131239448,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:10.873,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,5,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:10.873,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,5,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:11.190,Player-4904-00822A31,BUFF,Taste for Blood,0,,,,,5,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:11.190,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Overpower,,118.0,0,1406.0,nil,5,0,1994.0,6685.932131239448,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:11.414,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1935.0,1,1.0,,6,638.85,1994.0,7324.782131239448,,,,,,6,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:12.075,Player-4904-00822A31,DEBUFF,Rend,0,,,,,6,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:12.075,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,6,0,0,0,,,,,,0,,,,,,,35980,35810.369868760565,169.6301312394353,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:12.471,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1220.0,nil,0,0,6100.0,6103.985109366206,1220.0,1220.7970218732414,-3.985109366206416,-0.7970218732414196,5.0,5,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:12.713,Player-4904-00822A31,DEBUFF,Rend,1,,,,,0,0,0,0,,,,,,0,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:12.713,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,0,0,0,0,,,,,,0,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:12.713,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:13.219,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,2892.0,1,1.0,,1,1022.16,6100.0,7126.145109366206,,,,,,6,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:14.100,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2043.0,1,1.0,,2,638.85,6100.0,7764.995109366207,,,,,,6,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
5/8 16:08:14.221,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,2,0,6100.0,7764.995109366207,,,,,,6,,,,,,,37200,37031.16689063381,168.8331093661909,0.0,-0.027486539780284147,-0.8055211905576698
